Адрес,Title 1,Description 1,Индексация,H1-1,Статус индексации,H1-1 длина,H2-1,H2-1 длина,H2-2,H2-2 длина,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml,Передано (байт),Всего передано (байт),CO2 (мг),Рейтинг углерода,Количество слов,Количество предложений,Среднее количество слов в предложении,Оценка удобочитаемости по шкале Flesch,Читабельность,Соотношение текста,Глубина парсинга,Глубина папки,Link Score,Внутренние ссылки,Уникальные входящие ссылки,Уникальные входящие ссылки JS,% от общего,Исходящие ссылки,Уникальные исходящие ссылки,Уникальные исходящие ссылки JS,Внешние ссылки,Уникальные внешние ссылки,Уникальные внешние ссылки JS,Ближайшее сходство,Кол-во близких дубликатов,Орфографические ошибки,Грамматические ошибки,Hash,Время отклика,Last Modified,Redirect URL,Тип редиректа,Cookies,Language,HTTP версия,Альтернативная мобильная ссылка,Кодированный адрес URL,Временная метка парсинга
https://cpp-globez.ru/prikaz/prikaz-69-21-1-ot-15-09-2021g,prikaz-69-21-1-ot-15-09-2021g | prikaz,Приказ № 69/21/1 от 15.09.2021г Приказ № 69/21/1 от 16.09.2021г Выпуск 80-21-1-А Зачисление 80-21-1-А,Индексируемое,Приказ № 69/21/1 от 15.09.2021г,,31,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikaz-69-21-1-ot-15-09-2021g,,,,,,7297,7297,"2,586822985",,222,73,"3,04109589",100,Очень легко,"8,993821",2,1,,5,2,0,"1,39",85,39,0,1,1,0,,,,,8583a45b1d23926fc405445734255b7f,"0,264","Wed, 08 Apr 2026 18:58:12 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikaz-69-21-1-ot-15-09-2021g,2026-04-08 19:58:12
https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-5,prikazy-o-prisvoenii-5 | prikaz,от выпуск 66 А от выпуск 67 B от зачисление 66А от зачисление 67B,Индексируемое,Приказы о присвоении от август 2021,,35,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-5,,,,,,7309,7309,"2,591077045",,224,65,"3,446153846",100,Очень легко,"8,921734",2,1,,7,3,0,"2,08",85,39,0,1,1,0,,,,,be3d1b95d0cdcb9f9c0a15ed796deef2,"0,261","Wed, 08 Apr 2026 18:58:12 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-5,2026-04-08 19:58:12
https://cpp-globez.ru/images/prikaz/Выпуск%2098-21-1-В.PDF,,,Неиндексируемое,,Редирект,0,,0,,0,,,,,,,,,,0,0,0,,0,,,,,0,2,2,,2,2,0,"1,39",0,0,0,0,0,0,,,,,,"0,249",,https://cpp-globez.ru/en/prikaz/приказ-1-21-1-а,HTTP Redirect,,,1.1,,https://cpp-globez.ru/images/prikaz/%D0%92%D1%8B%D0%BF%D1%83%D1%81%D0%BA%2098-21-1-%D0%92.PDF,2026-04-08 19:58:12
https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-2,prikazy-o-prisvoenii-2 | prikaz,от 22.06.2021 от 23.06.2021 от 24.06.2021 от 25.06.2021,Индексируемое,Приказы о присвоении от июнь 2021,,33,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-2,,,,,,7258,7258,"2,57299729",,218,73,"2,98630137",100,Очень легко,"8,899477",2,1,,7,3,0,"2,08",85,39,0,1,1,0,,,,,b74135a67bdb39dbd2e7bc7c4a3c0197,"0,311","Wed, 08 Apr 2026 18:58:12 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-2,2026-04-08 19:58:12
https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-3,prikazy-o-prisvoenii-3 | prikaz,от выпуск 54А от выпуск 55В от зачисление 54А от зачисление 55В,Индексируемое,Приказы о присвоении от июнь 2021 (2),,37,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-3,,,,,,7286,7286,"2,58292343",,224,65,"3,446153846",100,Очень легко,"8,946863",2,1,,7,3,0,"2,08",85,39,0,1,1,0,,,,,68d2cf8494b1a996a2271720107ce2f8,"0,531","Wed, 08 Apr 2026 18:58:13 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-3,2026-04-08 19:58:12
https://cpp-globez.ru/приказы/page-2-4,prikaz | Page 1-5,,Индексируемое,,,0,Приказы о присвоении от август 2021,35,Приказы о присвоении,20,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/приказы/page-3-4,https://cpp-globez.ru/приказы/,,,,8112,8112,"2,87574456",,308,118,"2,610169492",100,Очень легко,"8,773938",2,1,,10,5,0,"3,47",113,61,0,1,1,0,,,,,14f4cd5290031679369d805b001d5659,"0,306","Wed, 08 Apr 2026 18:58:13 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BF%D1%80%D0%B8%D0%BA%D0%B0%D0%B7%D1%8B/page-2-4,2026-04-08 19:58:13
https://cpp-globez.ru/prikaz/prikaz-71-21-1-ot-22-09-2021g,prikaz-71-21-1-ot-22-09-2021g | prikaz,Приказ № 71/21/1 от 22.09.2021г Приказ № 72/21/1 от 24.09.2021г Выпуск 81-21-1-А Выпуск 82-21-1-В.PDF Зачисление 81-21-А.PDF Зачисление 82-21-В.PDF,Индексируемое,Приказ № 71/21/1 от 22.09.2021г.,,32,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikaz-71-21-1-ot-22-09-2021g,,,,,,7349,7349,"2,605257245",,226,78,"2,897435897",100,Очень легко,"9,0665865",2,1,,6,2,0,"1,39",87,41,0,1,1,0,,,,,ab6b53e9e02733a2ef7e63b0e316b36e,"0,539","Wed, 08 Apr 2026 18:58:13 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikaz-71-21-1-ot-22-09-2021g,2026-04-08 19:58:13
https://cpp-globez.ru/приказы/page-3-4,prikaz | Page 2-5,,Индексируемое,,,0,Приказы о присвоении от июль 2021,33,"Распоряжение от 14.04.2021 года, присвоена квалификация частного охранника",74,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/приказы/page-4-4,https://cpp-globez.ru/приказы/page-2-4,,,,8281,8281,"2,935655905",,314,118,"2,661016949",100,Очень легко,"9,035997",2,1,,11,6,0,"4,17",110,58,0,1,1,0,,,,,affb2ca83902a752c4a5164da0fc3834,"0,571","Wed, 08 Apr 2026 18:58:13 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BF%D1%80%D0%B8%D0%BA%D0%B0%D0%B7%D1%8B/page-3-4,2026-04-08 19:58:13
https://cpp-globez.ru/pedagogicheskij-sostav,pedagogicheskij-sostav,Педагогический состав Руководство Королев Михаил Иванович Председатель правленияОбъединения 'Глобал - Безопасность' Почта: mail@cpp-globez.ru Гончаров Александр Михайлович ДиректорЧОУ ДПО'ЦПП' Почта: mail@cpp-globez.ru ПРЕПОДАВАТЕЛИ Светочев Иван Ива...,Индексируемое,Педагогический состав,,21,Руководство,11,ПРЕПОДАВАТЕЛИ,13,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/pedagogicheskij-sostav,,,,,,10985,10985,"3,894237425",,613,167,"3,670658683",100,Очень легко,"10,9035",2,0,,5,2,0,"1,39",78,35,0,1,1,0,,,,,d196799e9d659078d3a0e215f32b047d,"0,595","Wed, 08 Apr 2026 18:58:19 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/pedagogicheskij-sostav,2026-04-08 19:58:18
https://cpp-globez.ru/uslugi/получение-лицензии-на-оружие-лицензия-на-травматику-обучение-на-оружие.html,,,Неиндексируемое,,Редирект,0,,0,,0,,,,,,,,,,0,0,0,,0,,,,,0,2,1,,23,23,0,"15,97",0,0,0,0,0,0,,,,,,"0,5",,https://cpp-globez.ru/получение-лицензии-на-оружие,HTTP Redirect,,,1.1,,https://cpp-globez.ru/uslugi/%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BB%D0%B8%D1%86%D0%B5%D0%BD%D0%B7%D0%B8%D0%B8-%D0%BD%D0%B0-%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D0%B5-%D0%BB%D0%B8%D1%86%D0%B5%D0%BD%D0%B7%D0%B8%D1%8F-%D0%BD%D0%B0-%D1%82%D1%80%D0%B0%D0%B2%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D1%83-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BD%D0%B0-%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D0%B5.html,2026-04-08 19:58:19
https://cpp-globez.ru/lokal-nye-akty,lokal-nye-akty,"Локальные акты Организационно-правовые документы определяют статус организации, наделяют ее полномочиями (предоставляют права) в осуществлении той или иной деятельности, устанавливают порядок ее работы. В образовательной организации к таким документа...",Индексируемое,,,0,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/lokal-nye-akty,,,,,,7538,7538,"2,67225869",,256,71,"3,605633803",100,Очень легко,"9,680421",2,0,,5,2,0,"1,39",85,42,0,1,1,0,,,,,7c1b23e4db948c8465e9d42f9c6674a,"0,573","Wed, 08 Apr 2026 18:58:19 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/lokal-nye-akty,2026-04-08 19:58:19
https://cpp-globez.ru/test.html,,,Неиндексируемое,,Редирект,0,,0,,0,,,,,,,,,,0,0,0,,0,,,,,0,2,0,,2,2,0,"1,39",0,0,0,0,0,0,,,,,,"0,241",,https://cpp-globez.ru/test,HTTP Redirect,,,1.1,,https://cpp-globez.ru/test.html,2026-04-08 19:58:19
https://cpp-globez.ru/uslugi/обучение-стрельбе-из-огнестрельного-оружия.html,,,Неиндексируемое,,Редирект,0,,0,,0,,,,,,,,,,0,0,0,,0,,,,,0,2,1,,2,2,0,"1,39",0,0,0,0,0,0,,,,,,"0,232",,https://cpp-globez.ru/en/обучение-стрельбе-из-огнестрельного-оружия,HTTP Redirect,,,1.1,,https://cpp-globez.ru/uslugi/%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8C%D0%B1%D0%B5-%D0%B8%D0%B7-%D0%BE%D0%B3%D0%BD%D0%B5%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D1%8F.html,2026-04-08 19:58:19
https://cpp-globez.ru/kontakty.html,,,Неиндексируемое,,Редирект,0,,0,,0,,,,,,,,,,0,0,0,,0,,,,,0,2,0,,4,2,0,"1,39",0,0,0,0,0,0,,,,,,"0,456",,https://cpp-globez.ru/kontakty,HTTP Redirect,,,1.1,,https://cpp-globez.ru/kontakty.html,2026-04-08 19:58:19
https://cpp-globez.ru/новости/за-и-против,«за-и-против» | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,«За и против»,,13,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/за-и-против,,,,,,10854,10854,"3,84779727",,812,148,"5,486486486",100,Очень легко,"21,309809",2,1,,8,3,0,"2,08",81,36,0,1,1,0,,,,,238fa6bd69e689e97eae6f9c78339057,"0,297","Wed, 08 Apr 2026 18:58:20 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B7%D0%B0-%D0%B8-%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2,2026-04-08 19:58:20
https://cpp-globez.ru/новости/page-2-5,novosti | Page 2-5,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,Предложение Росгвардии,22,Открытый турнир по тактико-циклической стрельбе среди подразделений специального назначения Росгвардии на призы директора Федеральной службы войск национальной гвардии Российской Федерации памяти Героя России капитана Д.А. Серкова.,231,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/новости/page-3-5,https://cpp-globez.ru/новости/,,,,9143,9143,"3,241239215",,341,93,"3,666666667",100,Очень легко,"9,380857",2,1,,12,6,0,"4,17",99,48,0,2,2,0,,,,,16a70e2962a090e4a8b538c2d86c286a,"0,304","Wed, 08 Apr 2026 18:58:20 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/page-2-5,2026-04-08 19:58:20
https://cpp-globez.ru/новости/page-3-5,novosti | Page 3-5,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,Соглашение о сотрудничестве с Федеральной службой войск национальной гвардии,76,"Вооруженная охрана грузов, сопровождение ценностей.",51,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/новости/page-4-5,https://cpp-globez.ru/новости/page-2-5,,,,11413,11413,"4,045965565",,759,154,"4,928571429",100,Очень легко,"17,279354",2,1,,12,7,0,"4,86",100,50,0,1,1,0,,,,,5f0729f0a2d8753d3da1f000e255f860,"0,357","Wed, 08 Apr 2026 18:58:20 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/page-3-5,2026-04-08 19:58:20
https://cpp-globez.ru/новости/page-4-5,novosti | Page 4-5,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,Военно-прикладное значение Федерации Тактико-циклической стрельбы.,66,"Новый закон об оружии: что изменится, и станет ли лучше",55,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/новости/page-5-5,https://cpp-globez.ru/новости/page-3-5,,,,13359,13359,"4,735832295",,928,184,"5,043478261",100,Очень легко,"17,064089",2,1,,14,8,0,"5,56",108,57,0,1,1,0,,,,,c6a52d193620a71a99a3f69f956e4f13,"0,317","Wed, 08 Apr 2026 18:58:20 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/page-4-5,2026-04-08 19:58:20
https://cpp-globez.ru/новости/выстрел-без-отдачи,выстрел-без-отдачи | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Выстрел без отдачи,,18,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/выстрел-без-отдачи,,,,,,14672,14672,"5,20129736",,1701,297,"5,727272727",100,Очень легко,"33,681103",2,1,,8,4,0,"2,78",81,36,0,1,1,0,,,,,f78fc8c5a4553a79d04a31f54f37c7e4,"0,304","Wed, 08 Apr 2026 18:58:20 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B2%D1%8B%D1%81%D1%82%D1%80%D0%B5%D0%BB-%D0%B1%D0%B5%D0%B7-%D0%BE%D1%82%D0%B4%D0%B0%D1%87%D0%B8,2026-04-08 19:58:20
https://cpp-globez.ru/новости/открытый-турнир-по-тактико-циклической-стрельбе-среди-подразделений-специального-назначения-росгвардии-на-призы-директора-федеральной-службы-войск-национальной-гвардии-российской-федерации-памяти-героя-россии-капитана-д-а-серкова,открытый-турнир-по-тактико-циклической-стрельбе-среди-подразделений-специального-назначения-росгвардии-на-призы-директора-федеральной-службы-войск-национальной-гвардии-российской-федерации-памяти-героя-россии-капитана-д-а-серкова | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Открытый турнир по тактико-циклической стрельбе среди подразделений специального назначения Росгвардии на призы директора Федеральной службы войск национальной гвардии Российской Федерации памяти Героя России капитана Д.А. Серкова.,,231,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/открытый-турнир-по-тактико-циклической-стрельбе-среди-подразделений-специального-назначения-росгвардии-на-призы-директора-федеральной-службы-войск-национальной-гвардии-российской-федерации-памяти-героя-россии-капитана-д-а-серкова,,,,,,15638,15638,"5,54374919",,2184,369,"5,918699187",100,Очень легко,"34,122505",2,1,,8,4,0,"2,78",82,37,0,1,1,0,,,,,f6bd4d705bdcb49308ed26c048793603,"0,328","Wed, 08 Apr 2026 18:58:21 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D1%82%D1%8B%D0%B9-%D1%82%D1%83%D1%80%D0%BD%D0%B8%D1%80-%D0%BF%D0%BE-%D1%82%D0%B0%D0%BA%D1%82%D0%B8%D0%BA%D0%BE-%D1%86%D0%B8%D0%BA%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B9-%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8C%D0%B1%D0%B5-%D1%81%D1%80%D0%B5%D0%B4%D0%B8-%D0%BF%D0%BE%D0%B4%D1%80%D0%B0%D0%B7%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B9-%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BD%D0%B0%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D1%8F-%D1%80%D0%BE%D1%81%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B8%D0%B8-%D0%BD%D0%B0-%D0%BF%D1%80%D0%B8%D0%B7%D1%8B-%D0%B4%D0%B8%D1%80%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D0%B0-%D1%84%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9-%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D1%8B-%D0%B2%D0%BE%D0%B9%D1%81%D0%BA-%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9-%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B8%D0%B8-%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%BE%D0%B9-%D1%84%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D0%B8-%D0%BF%D0%B0%D0%BC%D1%8F%D1%82%D0%B8-%D0%B3%D0%B5%D1%80%D0%BE%D1%8F-%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8-%D0%BA%D0%B0%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%D0%B0-%D0%B4-%D0%B0-%D1%81%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D0%B0,2026-04-08 19:58:21
https://cpp-globez.ru/новости/повышение-квалификации-руководящего-состава-среднего-звена-подразделение-ведомственной-охраны-государственно-корпорации-ростех,повышение-квалификации-руководящего-состава-среднего-звена-подразделение-ведомственной-охраны-государственно-корпорации-«ростех» | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Повышение квалификации руководящего состава среднего звена подразделение ведомственной охраны Государственно корпорации «Ростех»,,128,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/повышение-квалификации-руководящего-состава-среднего-звена-подразделение-ведомственной-охраны-государственно-корпорации-ростех,,,,,,9776,9776,"3,46564088",,394,90,"4,377777778",100,Очень легко,"12,562428",2,1,,9,3,0,"2,08",85,39,0,1,1,0,,,,,1d7e9e2164fe8004417fb5bec1162454,"0,305","Wed, 08 Apr 2026 18:58:21 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BF%D0%BE%D0%B2%D1%8B%D1%88%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BA%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B8-%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%8F%D1%89%D0%B5%D0%B3%D0%BE-%D1%81%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%B0-%D1%81%D1%80%D0%B5%D0%B4%D0%BD%D0%B5%D0%B3%D0%BE-%D0%B7%D0%B2%D0%B5%D0%BD%D0%B0-%D0%BF%D0%BE%D0%B4%D1%80%D0%B0%D0%B7%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B2%D0%B5%D0%B4%D0%BE%D0%BC%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B-%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE-%D0%BA%D0%BE%D1%80%D0%BF%D0%BE%D1%80%D0%B0%D1%86%D0%B8%D0%B8-%D1%80%D0%BE%D1%81%D1%82%D0%B5%D1%85,2026-04-08 19:58:21
https://cpp-globez.ru/новости/рабочая-встреча-в-центре-профессиональной-подготовки,рабочая-встреча-в-«центре-профессиональной-подготовки» | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Рабочая встреча в «Центре Профессиональной Подготовки»,,54,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/рабочая-встреча-в-центре-профессиональной-подготовки,,,,,,8925,8925,"3,163957125",,451,104,"4,336538462",100,Очень легко,"14,039654",2,1,,8,3,0,"2,08",80,35,0,1,1,0,,,,,dcce3f36314fe4902482ecf76cc6e30c,"0,602","Wed, 08 Apr 2026 18:58:21 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B0%D1%8F-%D0%B2%D1%81%D1%82%D1%80%D0%B5%D1%87%D0%B0-%D0%B2-%D1%86%D0%B5%D0%BD%D1%82%D1%80%D0%B5-%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9-%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B8,2026-04-08 19:58:21
https://cpp-globez.ru/новости/предложение-росгвардии,предложение-росгвардии | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Предложение Росгвардии,,22,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/предложение-росгвардии,,,,,,11792,11792,"4,18032296",,1050,183,"5,737704918",100,Очень легко,"25,667168",2,1,,8,4,0,"2,78",81,36,0,1,1,0,,,,,62674e12f5b2888232ec11e028db2c38,"0,367","Wed, 08 Apr 2026 18:58:21 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5-%D1%80%D0%BE%D1%81%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B8%D0%B8,2026-04-08 19:58:21
https://cpp-globez.ru/новости/семинары-для-сотрудников-личной-охраны,семинары-для-сотрудников-личной-охраны | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/семинары-для-сотрудников-личной-охраны,,,,,,7509,7509,"2,661978045",,267,69,"3,869565217",100,Очень легко,"11,014101",2,1,,8,3,0,"2,08",78,35,0,1,1,0,,,,,3e84206693eec1945fd03ff8eb6cab03,"0,278","Wed, 08 Apr 2026 18:58:22 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%81%D0%B5%D0%BC%D0%B8%D0%BD%D0%B0%D1%80%D1%8B-%D0%B4%D0%BB%D1%8F-%D1%81%D0%BE%D1%82%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2-%D0%BB%D0%B8%D1%87%D0%BD%D0%BE%D0%B9-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B,2026-04-08 19:58:22
https://cpp-globez.ru/новости/заглянуть-я-в-ствол-хочу-вдруг-чего-увижу…,"заглянуть-я-в-ствол-хочу,-вдруг-чего-увижу… | novosti","Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,"Заглянуть я в ствол хочу, вдруг чего увижу…",,43,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/заглянуть-я-в-ствол-хочу-вдруг-чего-увижу…,,,,,,11809,11809,"4,186349545",,1037,179,"5,793296089",100,Очень легко,"23,706034",2,1,,8,4,0,"2,78",81,36,0,2,2,0,,,,,cda502a6fe354ffcadc14ae55736fdce,"0,299","Wed, 08 Apr 2026 18:58:22 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B7%D0%B0%D0%B3%D0%BB%D1%8F%D0%BD%D1%83%D1%82%D1%8C-%D1%8F-%D0%B2-%D1%81%D1%82%D0%B2%D0%BE%D0%BB-%D1%85%D0%BE%D1%87%D1%83-%D0%B2%D0%B4%D1%80%D1%83%D0%B3-%D1%87%D0%B5%D0%B3%D0%BE-%D1%83%D0%B2%D0%B8%D0%B6%D1%83%E2%80%A6,2026-04-08 19:58:22
